rank,group_start,size,requested_tokens,padded_tokens,op,logical_bytes,median_ms,min_ms,max_ms
1,0,8,1,8,all_gather,114688,0.022632666428883872,0.02262373367945353,0.022670932610829673
1,0,8,1,8,all_to_all,114688,0.015737332900365195,0.015683333079020183,0.015753066539764403
1,0,8,1,8,rs_ag_pair,114688,0.05379773378372192,0.053797201315561934,0.05386879841486613
1,0,8,8,8,all_reduce,114688,0.03296359976132711,0.032939332723617556,0.03300159970919291
1,0,8,8,8,reduce_scatter,114688,0.022338134050369263,0.022322932879130047,0.02235213319460551
1,0,8,8,8,all_gather,114688,0.022638799746831258,0.02260626753171285,0.02264066735903422
1,0,8,8,8,all_to_all,114688,0.015782933433850607,0.01575866639614105,0.015839599569638572
1,0,8,8,8,rs_ag_pair,114688,0.053838932514190675,0.05379706621170044,0.05388720035552978
1,0,8,128,128,all_reduce,1835008,0.03516960144042969,0.03510186672210693,0.035202399889628096
1,0,8,128,128,reduce_scatter,1835008,0.023611066738764445,0.02360653281211853,0.023614933093388874
1,0,8,128,128,all_gather,1835008,0.02417906721433004,0.024131200710932412,0.02417959968249003
1,0,8,128,128,all_to_all,1835008,0.02337119976679484,0.02332693338394165,0.02343453367551168
1,0,8,128,128,rs_ag_pair,1835008,0.0569001317024231,0.056834399700164795,0.057401601473490396
1,0,8,1024,1024,all_reduce,14680064,0.09499466419219971,0.09489839871724447,0.09502200285593669
1,0,8,1024,1024,reduce_scatter,14680064,0.051173198223114016,0.05116120179494222,0.05120546817779541
1,0,8,1024,1024,all_gather,14680064,0.047125065326690675,0.04712453285853068,0.047152666250864665
1,0,8,1024,1024,all_to_all,14680064,0.048520533243815105,0.04849079847335815,0.04852613210678101
1,0,8,1024,1024,rs_ag_pair,14680064,0.1067242701848348,0.10671133200327555,0.10681413014729818
1,0,8,8192,8192,all_reduce,117440512,0.36364491780598956,0.3635454813639323,0.36370452245076496
1,0,8,8192,8192,reduce_scatter,117440512,0.18968666394551595,0.18958999315897623,0.1897526741027832
1,0,8,8192,8192,all_gather,117440512,0.1922049363454183,0.19217853546142577,0.19220587412516277
1,0,8,8192,8192,all_to_all,117440512,0.2090401331583659,0.20900853474934897,0.209114933013916
1,0,8,8192,8192,rs_ag_pair,117440512,0.3941674550374349,0.39410413106282555,0.3942209243774414
1,0,8,16384,16384,all_reduce,234881024,0.6374603907267252,0.6373690923055013,0.6374862670898438
1,0,8,16384,16384,reduce_scatter,234881024,0.3533758799235026,0.3528027852376302,0.3545372009277344
1,0,8,16384,16384,all_gather,234881024,0.3561957359313965,0.35619001388549804,0.35625025431315105
1,0,8,16384,16384,all_to_all,234881024,0.3784390767415365,0.3782986640930176,0.378493595123291
1,0,8,16384,16384,rs_ag_pair,234881024,0.7189782460530599,0.7187754948933919,0.7192237218221028
1,0,16,1,16,all_reduce,229376,0.04609853426615397,0.04607426722844442,0.0461082657178243
1,0,16,1,16,reduce_scatter,229376,0.034250132242838544,0.03423639933268229,0.03429493506749471
1,0,16,1,16,all_gather,229376,0.03442226648330689,0.03435933192571004,0.03443466822306315
1,0,16,1,16,all_to_all,229376,0.016264800230662027,0.01620306670665741,0.017232000827789307
1,0,16,1,16,rs_ag_pair,229376,0.07790586948394776,0.07782506942749023,0.07790586948394776
1,0,16,8,16,all_reduce,229376,0.045692265033721924,0.045552666982014975,0.045762264728546144
1,0,16,8,16,reduce_scatter,229376,0.034577067693074545,0.03454666535059611,0.03474760055541992
1,0,16,8,16,all_gather,229376,0.034359065691630046,0.03432266712188721,0.034390000502268474
1,0,16,8,16,all_to_all,229376,0.01620293358961741,0.01619986693064372,0.016229599714279175
1,0,16,8,16,rs_ag_pair,229376,0.0777511994043986,0.07774386405944825,0.07780066331227621
1,0,16,128,128,all_reduce,1835008,0.04994080066680908,0.04992893139521281,0.04995866616566976
1,0,16,128,128,reduce_scatter,1835008,0.033520400524139404,0.033482531706492104,0.03355226516723633
1,0,16,128,128,all_gather,1835008,0.03374386628468831,0.03370893398920695,0.034049467245737715
1,0,16,128,128,all_to_all,1835008,0.023485199610392252,0.023460266987482707,0.023526134093602498
1,0,16,128,128,rs_ag_pair,1835008,0.07610773245493571,0.07589173316955566,0.07613906860351563
1,0,16,1024,1024,all_reduce,14680064,0.1065278689066569,0.10650320053100586,0.10684386889139812
1,0,16,1024,1024,reduce_scatter,14680064,0.06773813565572102,0.06771559715270996,0.06774933338165283
1,0,16,1024,1024,all_gather,14680064,0.08077840010325114,0.0806552012761434,0.08082786401112875
1,0,16,1024,1024,all_to_all,14680064,0.04996920029322306,0.04996533393859863,0.05001866817474365
1,0,16,1024,1024,rs_ag_pair,14680064,0.16151679356892903,0.16151026089986165,0.16154185930887857
1,0,16,8192,8192,all_reduce,117440512,0.41416600545247395,0.41392119725545246,0.41417827606201174
1,0,16,8192,8192,reduce_scatter,117440512,0.2637688000996908,0.26340200106302897,0.26387200355529783
1,0,16,8192,8192,all_gather,117440512,0.21027545928955077,0.21024200121561687,0.21088120142618816
1,0,16,8192,8192,all_to_all,117440512,0.2144451936086019,0.2144320011138916,0.21448933283487956
1,0,16,8192,8192,rs_ag_pair,117440512,0.4762818654378255,0.4760385195414225,0.47780386606852215
1,0,16,16384,16384,all_reduce,234881024,0.7066874821980794,0.7058578491210937,0.7101278940836588
1,0,16,16384,16384,reduce_scatter,234881024,0.36471465428670247,0.3643477439880371,0.3651121457417806
1,0,16,16384,16384,all_gather,234881024,0.36988852818806967,0.3698363939921061,0.3699249267578125
1,0,16,16384,16384,all_to_all,234881024,0.3847395896911621,0.3846557299296061,0.38492708206176757
1,0,16,16384,16384,rs_ag_pair,234881024,0.746342658996582,0.7460208257039388,0.7465213139851888
2,2,2,1,2,all_reduce,28672,0.015160266558329265,0.01512933373451233,0.01517413357893626
2,2,2,1,2,reduce_scatter,28672,0.01343453327814738,0.013425333301226298,0.013437466820081075
2,2,2,1,2,all_gather,28672,0.013718799750010172,0.01368559996287028,0.0137254665295283
2,2,2,1,2,all_to_all,28672,0.014475733041763306,0.014447333415349324,0.014526800314585368
2,2,2,1,2,rs_ag_pair,28672,0.03540560007095337,0.03533800045649211,0.03544413248697917
2,2,2,8,8,all_reduce,114688,0.015149466196695964,0.015138266483942668,0.01519480049610138
2,2,2,8,8,reduce_scatter,114688,0.013482399781545003,0.01345466673374176,0.013535599907239277
2,2,2,8,8,all_gather,114688,0.013469733794530233,0.013411733508110046,0.013503199815750122
