rank,ep,source_ranks,tokens_per_rank,global_tokens,routing,ms,graph_ms,max_mean_expert_load,workspace_device_bytes,dynamic_peak_bytes
7,16,16,128,2048,balanced,0.292411740620931,0.28707412083943684,1.01171875,6981419008,917504
7,16,16,128,2048,hot_rank,1.3881844838460287,1.3499615987141926,55.999996185302734,6981419008,917504
7,16,16,512,8192,balanced,0.4599061330159505,0.45516481399536135,1.0048828125,6981419008,3670016
7,16,16,512,8192,hot_rank,4.676998392740885,4.669666035970052,55.999996185302734,6981419008,3670016
7,16,16,2048,32768,balanced,1.4369205474853515,1.4262250264485676,1.00146484375,6981419008,14680064
7,16,16,2048,32768,hot_rank,17.769354248046874,17.767622884114584,55.999996185302734,6981419008,14680064
7,16,4,0,8192,balanced,1.5071786244710286,1.5029493967692058,1.0048828125,6981419008,
7,16,8,1024,8192,balanced,1.409933853149414,1.4041428883870444,1.0048828125,6981419008,
7,8,8,1,8,balanced,0.32837120691935223,0.3240778605143229,6.999999523162842,4171235328,7168
7,8,8,1,8,hot_rank,0.09755307038625081,0.09274240334828694,55.999996185302734,4171235328,7168
7,8,8,8,64,balanced,0.36616748174031577,0.3616490681966146,1.7499998807907104,4171235328,57344
7,8,8,8,64,hot_rank,0.22492052714029948,0.2197205384572347,55.999996185302734,4171235328,57344
7,8,8,128,1024,balanced,0.44913492202758787,0.4435423851013184,1.0390625,4171235328,917504
7,8,8,128,1024,hot_rank,1.051909319559733,1.0473344167073568,55.999996185302734,4171235328,917504
7,8,8,512,4096,balanced,0.621128527323405,0.6164437611897786,1.01171875,4171235328,3670016
7,8,8,512,4096,hot_rank,2.428325398763021,2.4199434916178384,55.999996185302734,4171235328,3670016
7,8,8,2048,16384,balanced,1.5103253682454427,1.5048138936360678,1.00146484375,4171235328,14680064
7,8,8,2048,16384,hot_rank,9.013816324869792,9.003922526041666,55.999996185302734,4171235328,14680064
7,4,4,1,4,balanced,0.2665535926818848,0.2619808038075765,13.999999046325684,3089104896,7168
7,4,4,1,4,hot_rank,0.12516586780548095,0.12120959758758545,55.999996185302734,3089104896,7168
7,4,4,8,32,balanced,0.7505311965942383,0.7468746821085612,1.7499998807907104,3089104896,57344
7,4,4,8,32,hot_rank,0.1774197260538737,0.17275627454121908,55.999996185302734,3089104896,57344
7,4,4,128,512,balanced,0.8410826365152995,0.8377461115519206,1.09375,3089104896,917504
7,4,4,128,512,hot_rank,0.904856554667155,0.9007136027018229,55.999996185302734,3089104896,917504
7,4,4,512,2048,balanced,1.0426858901977538,1.038262430826823,1.01171875,3089104896,3670016
7,4,4,512,2048,hot_rank,1.4965269724527994,1.4903797149658202,55.999996185302734,3089104896,3670016
7,4,4,2048,8192,balanced,1.6683274586995442,1.6669291178385417,1.0048828125,3089104896,14680064
7,4,4,2048,8192,hot_rank,4.714618428548177,4.717324829101562,55.999996185302734,3089104896,14680064
8,16,16,1,16,balanced,0.18936853408813475,0.18513280550638836,3.499999761581421,6981419008,7168
8,16,16,1,16,hot_rank,0.10445013046264648,0.08687466780344645,55.999996185302734,6981419008,7168
8,16,16,8,128,balanced,0.2096288045247396,0.20535252888997396,1.3125,6981419008,57344
8,16,16,8,128,hot_rank,0.36513280868530273,0.3591509183247884,55.999996185302734,6981419008,57344
8,16,16,128,2048,balanced,0.2924405415852865,0.2869354565938314,1.01171875,6981419008,917504
8,16,16,128,2048,hot_rank,1.3880255381266275,1.3498794555664062,55.999996185302734,6981419008,917504
8,16,16,512,8192,balanced,0.45972906748453773,0.45505599975585936,1.0048828125,6981419008,3670016
8,16,16,512,8192,hot_rank,4.6768951416015625,4.66952870686849,55.999996185302734,6981419008,3670016
8,16,16,2048,32768,balanced,1.436789321899414,1.4262069702148437,1.00146484375,6981419008,14680064
8,16,16,2048,32768,hot_rank,17.769407145182292,17.76626180013021,55.999996185302734,6981419008,14680064
8,16,4,0,8192,balanced,1.5072427113850912,1.502936553955078,1.0048828125,6981419008,
8,16,8,0,8192,balanced,1.409873072306315,1.4041024525960286,1.0048828125,6981419008,
8,8,8,1,8,balanced,0.3291381200154622,0.32459519704182943,6.999999523162842,4171235328,7168
8,8,8,1,8,hot_rank,0.09781119823455811,0.09250346819559734,55.999996185302734,4171235328,7168
8,8,8,8,64,balanced,0.3657439867655436,0.3611242612202962,1.7499998807907104,4171235328,57344
8,8,8,8,64,hot_rank,0.2259712060292562,0.2209013303120931,55.999996185302734,4171235328,57344
8,8,8,128,1024,balanced,0.4482762654622396,0.44293120702107747,1.0390625,4171235328,917504
8,8,8,128,1024,hot_rank,1.0503434499104818,1.0436693191528321,55.999996185302734,4171235328,917504
8,8,8,512,4096,balanced,0.6205162684122721,0.614961051940918,1.01171875,4171235328,3670016
8,8,8,512,4096,hot_rank,2.4392959594726564,2.4328468322753904,55.999996185302734,4171235328,3670016
8,8,8,2048,16384,balanced,1.5109556833902995,1.5057141621907553,1.00146484375,4171235328,14680064
8,8,8,2048,16384,hot_rank,9.023500569661458,9.028653971354167,55.999996185302734,4171235328,14680064
